TG, 0005, 2023071500_F000_480N_1525E_FOF, 2023071500, 03,  UKX, 018, 482N, 1519E,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000, -999, -999,    0,   -285,   -406,  -2355, N,   47,    3,  129,  144,  -99,  -99
TG, 0005, 2023071500_F000_480N_1525E_FOF, 2023071500, 03,  UKX, 024, 473N, 1515E,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000, -999, -999,    0,    164,   -594,  -2965, N,  167,   26,  109,  123,  -99,  -99
TG, 0007, 2023071500_F018_411N_1483E_FOF, 2023071500, 03,  UKX, 018, 411N, 1483E,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1004,   59,    0,   -999,  -9999,  -9999, N,   91,  108,  115,  143,  -99,  -99
TG, 0007, 2023071500_F018_411N_1483E_FOF, 2023071500, 03,  UKX, 024, 410N, 1510E,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1007,  191,    0,    315,  -1177,  -2119, N,   92,  105,  137,  118,  -99,  -99
TG, 0007, 2023071500_F018_411N_1483E_FOF, 2023071500, 03,  UKX, 030, 410N, 1545E,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1008,  272,    0,    266,   -371,  -2388, Y,   88,  115,  124,  131,  -99,  -99
TG, 0007, 2023071500_F018_411N_1483E_FOF, 2023071500, 03,  UKX, 036, 415N, 1572E,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1005,  121,    0,    252,    213,  -3071, N,   76,  102,  138,  142,  -99,  -99
TG, 0007, 2023071500_F018_411N_1483E_FOF, 2023071500, 03,  UKX, 042, 428N, 1603E,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1011,  432,    0,    211,    213,  -2613, N,   65,  120,  194,  208,  -99,  -99
TG, 0007, 2023071500_F018_411N_1483E_FOF, 2023071500, 03,  UKX, 048, 447N, 1625E,   0,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1010,  476,    0,    219,    -56,  -2239, N,   49,  121,  183,  236,  -99,  -99
TG, 0007, 2023071500_F018_411N_1483E_FOF, 2023071500, 03,  UKX, 060, 495N, 1670E,   0,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000, -999, -999,    0,    200,   -335,  -1354, Y,   41,  140,  171,  163,  -99,  -99
TG, 0008, 2023071500_F018_062N_1376E_FOF, 2023071500, 03,  UKX, 018,  62N, 1376E,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1006,  173,    0,   -999,  -9999,  -9999, Y,  231,   30,   72,   81,  -99,  -99
TG, 0008, 2023071500_F018_062N_1376E_FOF, 2023071500, 03,  UKX, 024,  62N, 1371E,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1008,  125,    0,     79,    175,    -47, Y,  250,   28,   83,   90,  -99,  -99
TG, 0008, 2023071500_F018_062N_1376E_FOF, 2023071500, 03,  UKX, 030,  61N, 1375E,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1006,  176,    0,   -101,    104,    -50, N,  173,    5,   87,   99,  -99,  -99
TG, 0008, 2023071500_F018_062N_1376E_FOF, 2023071500, 03,  UKX, 036,  67N, 1374E,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1008,  130,    0,     37,     49,     69, Y,  311,   25,   89,  104,  -99,  -99
