TG, 0004, 2023071500_F000_426N_1374E_FOF, 2023071500, 03,  NGX, 024, 444N, 1392E,  26, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1007,   90,   65,    368,  -1396,  -2332, N,   75,   55,  113,  131,  -99,  -99
TG, 0004, 2023071500_F000_426N_1374E_FOF, 2023071500, 03,  NGX, 030, 447N, 1401E,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1007,   67,  101,    325,  -1257,  -2399, N,   76,   56,  101,  121,  -99,  -99
TG, 0004, 2023071500_F000_426N_1374E_FOF, 2023071500, 03,  NGX, 036, 449N, 1407E,  20, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1010,   82,   50,    321,  -1285,  -2678, N,   80,   48,   81,  104,  -99,  -99
TG, 0004, 2023071500_F000_426N_1374E_FOF, 2023071500, 03,  NGX, 042, 452N, 1413E,  19, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000, -999, -999,   22,    296,  -1238,  -2533, N,   81,   52,   55,   74,  -99,  -99
TG, 0004, 2023071500_F000_426N_1374E_FOF, 2023071500, 03,  NGX, 048, 454N, 1418E,  16, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000, -999, -999,   13,    282,  -1388,  -2350, N,   85,   47,   27,   36,  -99,  -99
TG, 0005, 2023071500_F000_480N_1524E_FOF, 2023071500, 03,  NGX, 000, 480N, 1524E,  18, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1008,  192,   96,   -999,  -9999,  -9999, N,   17,   14,  165,  187,  -99,  -99
TG, 0005, 2023071500_F000_480N_1524E_FOF, 2023071500, 03,  NGX, 006, 483N, 1523E,  18, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1008,  134,  131,   -103,   -312,  -1241, N,   29,   15,  155,  173,  -99,  -99
TG, 0005, 2023071500_F000_480N_1524E_FOF, 2023071500, 03,  NGX, 012, 483N, 1521E,  18, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1009,  100,  137,    -97,   -278,  -1729, N,  316,    4,  147,  166,  -99,  -99
TG, 0005, 2023071500_F000_480N_1524E_FOF, 2023071500, 03,  NGX, 018, 482N, 1520E,  16, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1008,   52,  144,    111,   -479,  -2122, N,  100,    6,  131,  146,  -99,  -99
TG, 0005, 2023071500_F000_480N_1524E_FOF, 2023071500, 03,  NGX, 024, 480N, 1522E,  14, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1010,   68,  126,    392,   -890,  -2297, N,  115,   15,  112,  120,  -99,  -99
TG, 0005, 2023071500_F000_480N_1524E_FOF, 2023071500, 03,  NGX, 030, 476N, 1526E,  13, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000, -999, -999,  131,    443,  -1256,  -2720, N,  115,   27,   96,  105,  -99,  -99
